4060,苹果 13年 15寸 MacBook Pro,固态硬盘256GB,2GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel Iris Pro,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
4250,苹果 13年 15寸 MacBook Pro,固态硬盘512GB,2GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel Iris Pro,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
4850,苹果 13年 15寸 MacBook Pro,固态硬盘1TB,2GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel Iris Pro,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
4410,苹果 13年 15寸 MacBook Pro,固态硬盘256GB,2GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel Iris Pro,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
4750,苹果 13年 15寸 MacBook Pro,固态硬盘512GB,2GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel Iris Pro,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
5660,苹果 13年 15寸 MacBook Pro,固态硬盘1TB,2GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,Intel Iris Pro,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
3580,苹果 13年 15寸 MacBook Pro,固态硬盘256GB,2.8GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,NVIDIA 650M＋Intel 4000,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
3870,苹果 13年 15寸 MacBook Pro,固态硬盘512GB,2.8GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,NVIDIA 650M＋Intel 4000,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
3870,苹果 13年 15寸 MacBook Pro,固态硬盘768GB,2.8GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,NVIDIA 650M＋Intel 4000,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
3810,苹果 13年 15寸 MacBook Pro,固态硬盘256GB,2.8GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,NVIDIA 650M＋Intel 4000,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
4480,苹果 13年 15寸 MacBook Pro,固态硬盘512GB,2.8GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,NVIDIA 650M＋Intel 4000,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
4480,苹果 13年 15寸 MacBook Pro,固态硬盘768GB,2.8GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,NVIDIA 650M＋Intel 4000,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
3050,苹果 13年 15寸 MacBook Pro,固态硬盘128GB,2.4GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,NVIDIA 650M＋Intel 4000,几乎全新，无任何瑕疵,无硬件锁,显卡功能正常,不缺件
