480,苹果 塑料壳 10年 13寸 MacBook,固态硬盘120GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,不含机械硬盘,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
340,苹果 塑料壳 10年 13寸 MacBook,不含固态硬盘,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘120GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
340,苹果 塑料壳 10年 13寸 MacBook,不含固态硬盘,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘250GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
380,苹果 塑料壳 10年 13寸 MacBook,不含固态硬盘,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘500GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
780,苹果 塑料壳 10年 13寸 MacBook,固态硬盘256GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,不含机械硬盘,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
380,苹果 塑料壳 10年 13寸 MacBook,不含固态硬盘,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘250GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
370,苹果 塑料壳 10年 13寸 MacBook,不含固态硬盘,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘320GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
380,苹果 塑料壳 10年 13寸 MacBook,固态硬盘64GB,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘320GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
380,苹果 塑料壳 10年 13寸 MacBook,固态硬盘64GB,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,不含机械硬盘,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
490,苹果 塑料壳 10年 13寸 MacBook,固态硬盘120GB,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,不含机械硬盘,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
800,苹果 塑料壳 10年 13寸 MacBook,固态硬盘240GB,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,不含机械硬盘,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
370,苹果 塑料壳 10年 13寸 MacBook,不含固态硬盘,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘80GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
370,苹果 塑料壳 10年 13寸 MacBook,不含固态硬盘,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘250GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
430,苹果 塑料壳 10年 13寸 MacBook,不含固态硬盘,4GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘500GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
720,苹果 塑料壳 10年 13寸 MacBook,固态硬盘256GB,3GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,不含机械硬盘,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
370,苹果 塑料壳 10年 13寸 MacBook,不含固态硬盘,3GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘250GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
450,苹果 塑料壳 10年 13寸 MacBook,不含固态硬盘,3GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘750GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
400,苹果 塑料壳 10年 13寸 MacBook,不含固态硬盘,1GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,机械硬盘320GB,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
460,苹果 塑料壳 10年 13寸 MacBook,固态硬盘64GB,1GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,不含机械硬盘,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
540,苹果 塑料壳 10年 13寸 MacBook,固态硬盘120GB,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,不含机械硬盘,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
470,苹果 塑料壳 10年 13寸 MacBook,固态硬盘64GB,2GB-3GB ,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,不含机械硬盘,NVIDIA Geforce 320M,2.4GHz Intel Core 2 Duo,无硬件锁,显卡功能正常,不缺件
