5580,苹果 17年 12寸 MacBook,固态硬盘256GB,1.3GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,深空灰色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5750,苹果 17年 12寸 MacBook,固态硬盘512GB,1.3GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,深空灰色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5780,苹果 17年 12寸 MacBook,固态硬盘256GB,1.3GHz Intel Core i5,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,深空灰色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
6150,苹果 17年 12寸 MacBook,固态硬盘512GB,1.3GHz Intel Core i5,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,深空灰色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5630,苹果 17年 12寸 MacBook,固态硬盘256GB,1.3GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5920,苹果 17年 12寸 MacBook,固态硬盘512GB,1.3GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5860,苹果 17年 12寸 MacBook,固态硬盘256GB,1.3GHz Intel Core i5,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
6240,苹果 17年 12寸 MacBook,固态硬盘512GB,1.3GHz Intel Core i5,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5530,苹果 17年 12寸 MacBook,固态硬盘256GB,1.3GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,玫瑰金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5760,苹果 17年 12寸 MacBook,固态硬盘512GB,1.3GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,玫瑰金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5770,苹果 17年 12寸 MacBook,固态硬盘256GB,1.3GHz Intel Core i5,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,玫瑰金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
6090,苹果 17年 12寸 MacBook,固态硬盘512GB,1.3GHz Intel Core i5,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,玫瑰金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5600,苹果 17年 12寸 MacBook,固态硬盘256GB,1.3GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,银色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5730,苹果 17年 12寸 MacBook,固态硬盘512GB,1.3GHz Intel Core i5,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,银色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5880,苹果 17年 12寸 MacBook,固态硬盘256GB,1.3GHz Intel Core i5,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,银色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
6130,苹果 17年 12寸 MacBook,固态硬盘512GB,1.3GHz Intel Core i5,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,银色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
4880,苹果 17年 12寸 MacBook,固态硬盘256GB,1.2GHz Intel Core m3,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,深空灰色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5150,苹果 17年 12寸 MacBook,固态硬盘256GB,1.2GHz Intel Core m3,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,深空灰色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
4960,苹果 17年 12寸 MacBook,固态硬盘256GB,1.2GHz Intel Core m3,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5220,苹果 17年 12寸 MacBook,固态硬盘256GB,1.2GHz Intel Core m3,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
4920,苹果 17年 12寸 MacBook,固态硬盘256GB,1.2GHz Intel Core m3,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,玫瑰金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5150,苹果 17年 12寸 MacBook,固态硬盘256GB,1.2GHz Intel Core m3,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,玫瑰金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
4910,苹果 17年 12寸 MacBook,固态硬盘256GB,1.2GHz Intel Core m3,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,银色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
5230,苹果 17年 12寸 MacBook,固态硬盘256GB,1.2GHz Intel Core m3,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,银色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
6020,苹果 17年 12寸 MacBook,固态硬盘256GB,1.4GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,深空灰色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
6250,苹果 17年 12寸 MacBook,固态硬盘512GB,1.4GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,深空灰色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
6390,苹果 17年 12寸 MacBook,固态硬盘256GB,1.4GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,深空灰色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
6760,苹果 17年 12寸 MacBook,固态硬盘512GB,1.4GHz Intel Core i7,16GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,深空灰色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
6100,苹果 17年 12寸 MacBook,固态硬盘256GB,1.4GHz Intel Core i7,8GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,金色,保修1个月以上,大陆国行,Intel HD Graphics 615,无硬件锁,显卡功能正常,不缺件
