670,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
730,华硕 UX301 系列,固态硬盘240GB-288GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
670,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
100,华硕 UX301 系列,固态硬盘120GB-192GB,蓝屏、死机、不能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
30,华硕 UX301 系列,固态硬盘120GB-192GB,无法开机,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
620,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无磕碰掉漆，有轻微划痕,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
600,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,仅有1-2处磕碰掉漆,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
480,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,有多处磕碰、掉漆,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
560,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,经常使用，完好有细微划痕,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
370,华硕 UX301 系列,固态硬盘120GB-192GB,开机后能进入操作系统桌面,屏幕有裂痕、缺角、碎裂,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,Intel 酷睿 i7 4代,核芯/集成显卡,不含机械硬盘,8GB,无硬件锁,显卡功能正常,不缺件
