760,华为 P10 Plus,全网通,6G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
430,华为 P10 Plus,全网通,6G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
920,华为 P10 Plus,全网通,6G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
440,华为 P10 Plus,全网通,6G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
1190,华为 P10 Plus,全网通,6G+256G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
610,华为 P10 Plus,全网通,6G+256G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
740,华为 P10 Plus,全网通,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
790,华为 P10 Plus,全网通,4G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
900,华为 P10 Plus,全网通,4G+256G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
330,华为 P10 Plus,全网通,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
380,华为 P10 Plus,全网通,4G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
440,华为 P10 Plus,全网通,4G+256G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
570,华为 P10 Plus,移动版,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
310,华为 P10 Plus,移动版,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
700,华为 P10 Plus,移动版,6G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
330,华为 P10 Plus,移动版,6G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
950,华为 P10 Plus,移动版,6G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
490,华为 P10 Plus,移动版,6G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
630,华为 P10 Plus,移动版,4G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
330,华为 P10 Plus,移动版,4G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
950,华为 P10 Plus,移动版,6G+256G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
520,华为 P10 Plus,移动版,6G+256G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
820,华为 P10 Plus,移动版,4G+256G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
440,华为 P10 Plus,移动版,4G+256G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
45,华为 P10 Plus,移动版,4G+64G,展示机,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
35,华为 P10 Plus,全网通,4G+64G,展示机,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
45,华为 P10 Plus,移动版,6G+64G,展示机,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
45,华为 P10 Plus,全网通,6G+64G,展示机,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
45,华为 P10 Plus,移动版,6G+128G,展示机,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
45,华为 P10 Plus,全网通,6G+128G,展示机,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
45,华为 P10 Plus,移动版,4G+256G,展示机,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
45,华为 P10 Plus,全网通,4G+256G,展示机,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
510,华为 P10 Plus,联通版,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
290,华为 P10 Plus,联通版,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
660,华为 P10 Plus,联通版,6G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
360,华为 P10 Plus,联通版,6G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕正常显示,无维修情况,账号可退出,正常开机进入桌面,充电正常,振动正常
