620,华为 Mate10 Pro,移动版,金色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
1260,华为 Mate10 Pro,全网通,金色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
200,华为 Mate10 Pro,移动版,金色,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
410,华为 Mate10 Pro,全网通,金色,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
620,华为 Mate10 Pro,移动版,粉色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
1180,华为 Mate10 Pro,全网通,粉色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
200,华为 Mate10 Pro,移动版,粉色,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
410,华为 Mate10 Pro,全网通,粉色,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
1410,华为 Mate10 Pro,移动版,金色,6G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
1620,华为 Mate10 Pro,全网通,金色,6G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
580,华为 Mate10 Pro,移动版,金色,6G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
750,华为 Mate10 Pro,全网通,金色,6G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
1320,华为 Mate10 Pro,移动版,粉色,6G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
1710,华为 Mate10 Pro,全网通,粉色,6G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
580,华为 Mate10 Pro,移动版,粉色,6G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
740,华为 Mate10 Pro,全网通,粉色,6G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
620,华为 Mate10 Pro,移动版,蓝色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
1360,华为 Mate10 Pro,全网通,蓝色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
200,华为 Mate10 Pro,移动版,蓝色,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
410,华为 Mate10 Pro,全网通,蓝色,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常开机进入桌面,充电正常
