660,小米手机8 青春版,全网通,灰色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
750,小米手机8 青春版,全网通,灰色,6G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
920,小米手机8 青春版,全网通,灰色,6G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
800,小米手机8 青春版,全网通,金色,6G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
750,小米手机8 青春版,全网通,蓝色,6G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
910,小米手机8 青春版,全网通,金色,6G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
970,小米手机8 青春版,全网通,蓝色,6G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
1020,小米手机8 青春版,全网通,金色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
650,小米手机8 青春版,全网通,蓝色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
810,小米手机8 青春版,全网通,金色,4G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
720,小米手机8 青春版,全网通,蓝色,4G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
740,小米手机8 青春版,全网通,灰色,4G+128G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
320,小米手机8 青春版,全网通,金色,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
320,小米手机8 青春版,全网通,蓝色,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
320,小米手机8 青春版,全网通,灰色,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
420,小米手机8 青春版,全网通,金色,6G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
400,小米手机8 青春版,全网通,蓝色,6G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
390,小米手机8 青春版,全网通,灰色,6G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
450,小米手机8 青春版,全网通,金色,6G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
470,小米手机8 青春版,全网通,蓝色,6G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
650,小米手机8 青春版,全网通,灰色,6G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
400,小米手机8 青春版,全网通,金色,4G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
400,小米手机8 青春版,全网通,蓝色,4G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
400,小米手机8 青春版,全网通,灰色,4G+128G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
880,小米手机8 青春版,移动版,金色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
270,小米手机8 青春版,移动版,金色,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
580,小米手机8 青春版,移动版,蓝色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
270,小米手机8 青春版,移动版,蓝色,4G+64G,非大陆国行,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
570,小米手机8 青春版,移动版,灰色,4G+64G,大陆国行（有“进网许可”标签）,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,正常进入桌面,充电正常,振动正常,
